"filename","chromosome","start_pos","end_pos","tree"
"Chr2_RagTag.36400001-36600000.min4.phy.treefile","Chr2",36400001,36600000,"((Crnoc59478:0.1296548537,(((Cratr320360:0.0852657476,Cstr9577:0.0670120223)80:0.0119193058,Ceery21146:0.0768293289)99:0.0071443403,Ccgol2213:0.1030116196)100:0.0188757057)81:0.0050956576,Cvar27099:0.5239929867,Cuund34614:0.0893951066);"
"Chr2_RagTag.36600001-36800000.min4.phy.treefile","Chr2",36600001,36800000,"((Crnoc59478:0.1124343062,(((Cratr320360:0.0812326261,Cstr9577:0.0618040127)100:0.0155434890,Ceery21146:0.0793734817)69:0.0050845927,Ccgol2213:0.0905149806)100:0.0104066803)100:0.0108590748,Cvar27099:0.5888114596,Cuund34614:0.0964380195);"
"Chr2_RagTag.36800001-37000000.min4.phy.treefile","Chr2",36800001,3.7e+07,"((Crnoc59478:0.1345533099,(((Cratr320360:0.0902804621,Ceery21146:0.0697795862)70:0.0029808175,Cstr9577:0.0689377648)93:0.0066096735,Ccgol2213:0.0870601498)100:0.0235510508)100:0.0164221734,Cvar27099:0.3647464380,Cuund34614:0.1206556248);"
"Chr2_RagTag.37000001-37200000.min4.phy.treefile","Chr2",37000001,37200000,"((Crnoc59478:0.1276726992,(Cratr320360:0.0839479447,((Cstr9577:0.0651090706,Ceery21146:0.0653364248)68:0.0033660203,Ccgol2213:0.0791654387)63:0.0026929030)100:0.0336507068)100:0.0147115951,Cvar27099:0.3964608706,Cuund34614:0.1275583600);"
"Chr2_RagTag.37200001-37400000.min4.phy.treefile","Chr2",37200001,37400000,"((Crnoc59478:0.1213725842,((Cratr320360:0.0844060148,(Cstr9577:0.0577886918,Ceery21146:0.0618199004)100:0.0061084611)100:0.0059823461,Ccgol2213:0.0807981656)100:0.0261792360)100:0.0212401628,Cvar27099:0.3885751153,Cuund34614:0.1265003135);"
"Chr2_RagTag.37400001-37600000.min4.phy.treefile","Chr2",37400001,37600000,"((Crnoc59478:0.1224216790,((Cratr320360:0.0836451378,(Cstr9577:0.0577650730,Ceery21146:0.0644605031)92:0.0056575675)68:0.0031663724,Ccgol2213:0.0822058552)100:0.0240125785)100:0.0180103185,Cvar27099:0.3558661544,Cuund34614:0.1161293047);"
"Chr2_RagTag.37600001-37800000.min4.phy.treefile","Chr2",37600001,37800000,"((Crnoc59478:0.1117318071,((Cratr320360:0.0839547600,(Cstr9577:0.0596244822,Ceery21146:0.0716894557)86:0.0054240187)64:0.0044559607,Ccgol2213:0.0781896611)100:0.0234795025)100:0.0277720867,Cvar27099:0.3291752647,Cuund34614:0.1190552684);"
"Chr2_RagTag.37800001-38000000.min4.phy.treefile","Chr2",37800001,3.8e+07,"((Crnoc59478:0.1183541264,(Cratr320360:0.0883121220,((Cstr9577:0.0684932537,Ceery21146:0.0724215697)49:0.0061272636,Ccgol2213:0.0902073720)87:0.0062664489)100:0.0180225939)100:0.0158192942,Cvar27099:0.3807500274,Cuund34614:0.1225232423);"
"Chr2_RagTag.38000001-38200000.min4.phy.treefile","Chr2",38000001,38200000,"((Crnoc59478:0.1206871766,((Cratr320360:0.0847620017,(Cstr9577:0.0633364649,Ceery21146:0.0710162348)96:0.0069934787)89:0.0066019124,Ccgol2213:0.0824872490)100:0.0271279058)100:0.0176355969,Cvar27099:0.3412254315,Cuund34614:0.1217845828);"
"Chr2_RagTag.38200001-38400000.min4.phy.treefile","Chr2",38200001,38400000,"(((Crnoc59478:0.1645208128,Cstr9577:0.1172269575)65:0.0359726400,((Cratr320360:0.0615486413,Ceery21146:0.0531145026)88:0.0031127936,Ccgol2213:0.0663549391)100:0.0143566849)79:0.0440438077,Cvar27099:0.3628633188,Cuund34614:0.1099873946);"
"Chr2_RagTag.38400001-38600000.min4.phy.treefile","Chr2",38400001,38600000,"((Crnoc59478:0.1782915560,Cstr9577:0.1676148271)54:0.0373045883,Cvar27099:0.3311904559,(Cuund34614:0.1067439663,((Cratr320360:0.0513531628,Ccgol2213:0.0508436003)57:0.0017760270,Ceery21146:0.0417070440)100:0.0305957556)100:0.0494106438);"
"Chr2_RagTag.38600001-38800000.min4.phy.treefile","Chr2",38600001,38800000,"((Crnoc59478:0.1765715736,Cstr9577:0.1629904048)88:0.0325807585,Cvar27099:0.3555984846,(Cuund34614:0.1194360360,(Cratr320360:0.0568618924,(Ceery21146:0.0511600449,Ccgol2213:0.0511277847)60:0.0009578966)100:0.0294550405)97:0.0297145511);"
"Chr2_RagTag.38800001-39000000.min4.phy.treefile","Chr2",38800001,3.9e+07,"((Crnoc59478:0.1529823368,((Cratr320360:0.0659467510,(Ceery21146:0.0532302551,Ccgol2213:0.0559378347)73:0.0009848582)100:0.0078608539,Cstr9577:0.1426892636)100:0.0324460897)100:0.0187749036,Cvar27099:0.3215315249,Cuund34614:0.1071861236);"
"Chr2_RagTag.39000001-39200000.min4.phy.treefile","Chr2",39000001,39200000,"((Crnoc59478:0.1462462183,((Cratr320360:0.0672013198,(Ceery21146:0.0512277190,Ccgol2213:0.0556906298)53:0.0000578390)99:0.0064850979,Cstr9577:0.1636872588)76:0.0228474058)100:0.0225867664,Cvar27099:0.3110000772,Cuund34614:0.0988941606);"
"Chr2_RagTag.39200001-39400000.min4.phy.treefile","Chr2",39200001,39400000,"((Crnoc59478:0.1774589964,Cstr9577:0.1576821827)100:0.0406913774,Cvar27099:0.3205056166,(Cuund34614:0.0984411377,((Cratr320360:0.0487329240,Ccgol2213:0.0484021473)81:0.0014422851,Ceery21146:0.0461014514)100:0.0349441285)100:0.0472839665);"
"Chr2_RagTag.39400001-39600000.min4.phy.treefile","Chr2",39400001,39600000,"((Crnoc59478:0.1660443146,Cstr9577:0.1586422467)98:0.0309928627,Cvar27099:0.3307702448,(Cuund34614:0.1253828746,((Cratr320360:0.0589442581,Ceery21146:0.0500683135)98:0.0041405865,Ccgol2213:0.0555187079)100:0.0306594752)100:0.0384856382);"
"Chr2_RagTag.39600001-39800000.min4.phy.treefile","Chr2",39600001,39800000,"((Crnoc59478:0.1130771761,(Cratr320360:0.0915022729,((Cstr9577:0.0635959291,Ceery21146:0.0717096827)86:0.0035641101,Ccgol2213:0.0770327555)76:0.0025216706)100:0.0290996235)100:0.0283350479,Cvar27099:0.4278532180,Cuund34614:0.1250345804);"
"Chr2_RagTag.39800001-40000000.min4.phy.treefile","Chr2",39800001,4e+07,"((Crnoc59478:0.1124060379,((Cratr320360:0.0931683009,(Cstr9577:0.0695339615,Ceery21146:0.0734667655)92:0.0035372036)94:0.0060008921,Ccgol2213:0.0788126463)100:0.0360884652)100:0.0388252064,Cvar27099:0.4077065008,Cuund34614:0.1286605549);"
"Chr2_RagTag.40000001-40200000.min4.phy.treefile","Chr2",40000001,40200000,"((Crnoc59478:0.1368710226,(((Cratr320360:0.0838857506,Cstr9577:0.0738305953)100:0.0144686469,Ccgol2213:0.0941393269)52:0.0059081716,Ceery21146:0.0772788308)100:0.0184348467)97:0.0075280720,Cvar27099:0.3279423668,Cuund34614:0.0984593263);"
"Chr2_RagTag.40200001-40400000.min4.phy.treefile","Chr2",40200001,40400000,"((Crnoc59478:0.1439862508,(((Cratr320360:0.0925312557,Cstr9577:0.0734083545)93:0.0107600779,Ceery21146:0.0888323626)68:0.0059015636,Ccgol2213:0.0908298614)100:0.0221517608)93:0.0062920063,Cvar27099:0.2960980977,Cuund34614:0.0983365982);"
"Chr2_RagTag.40400001-40600000.min4.phy.treefile","Chr2",40400001,40600000,"((Crnoc59478:0.1382601283,(((Cratr320360:0.0934985851,Cstr9577:0.0734451207)100:0.0141389766,Ceery21146:0.0858912909)100:0.0086352011,Ccgol2213:0.1005183534)100:0.0157358110)100:0.0117135518,Cvar27099:0.2994103004,Cuund34614:0.1075538214);"
"Chr2_RagTag.40600001-40800000.min4.phy.treefile","Chr2",40600001,40800000,"((Crnoc59478:0.1302530488,(((Cratr320360:0.0866846333,Cstr9577:0.0752292613)60:0.0114079945,Ceery21146:0.0815096419)100:0.0085105524,Ccgol2213:0.0938817753)100:0.0153976102)100:0.0095044629,Cvar27099:0.3266305639,Cuund34614:0.1054447275);"
"Chr2_RagTag.40800001-41000000.min4.phy.treefile","Chr2",40800001,4.1e+07,"((Crnoc59478:0.1239925432,(((Cratr320360:0.0880341458,Cstr9577:0.0711015830)100:0.0106380573,Ceery21146:0.0803996216)99:0.0063784243,Ccgol2213:0.0910641884)100:0.0140712032)100:0.0158642258,Cvar27099:0.3033767617,Cuund34614:0.1101461329);"
"Chr2_RagTag.41000001-41200000.min4.phy.treefile","Chr2",41000001,41200000,"((Crnoc59478:0.1503715734,(((Cratr320360:0.0880598375,Cstr9577:0.0777276701)89:0.0137440154,Ceery21146:0.0849867946)98:0.0086065843,Ccgol2213:0.0977896578)100:0.0187734526)52:0.0074543669,Cvar27099:0.3630052380,Cuund34614:0.1032858325);"
"Chr2_RagTag.41200001-41400000.min4.phy.treefile","Chr2",41200001,41400000,"((Crnoc59478:0.1349261388,(((Cratr320360:0.0871993952,Cstr9577:0.0747463568)92:0.0126027344,Ceery21146:0.0877444493)100:0.0092922939,Ccgol2213:0.1012130599)100:0.0161296152)81:0.0052159730,Cvar27099:0.3323377035,Cuund34614:0.1090839970);"
"Chr2_RagTag.41400001-41600000.min4.phy.treefile","Chr2",41400001,41600000,"((Crnoc59478:0.1441480188,((Cratr320360:0.0856535710,Cstr9577:0.0771072827)99:0.0159270562,(Ceery21146:0.0838843494,Ccgol2213:0.0996121551)80:0.0104395208)100:0.0184233879)99:0.0086201161,Cvar27099:0.3281825440,Cuund34614:0.1028235872);"
"Chr2_RagTag.41600001-41800000.min4.phy.treefile","Chr2",41600001,41800000,"((Crnoc59478:0.1371761127,(((Cratr320360:0.0803832470,Cstr9577:0.0692035716)100:0.0144855902,Ceery21146:0.0840787159)100:0.0097803836,Ccgol2213:0.0986667040)100:0.0137210635)96:0.0060819916,Cvar27099:0.3482520621,Cuund34614:0.1030704291);"
"Chr2_RagTag.41800001-42000000.min4.phy.treefile","Chr2",41800001,4.2e+07,"(Crnoc59478:0.1286309881,Cvar27099:0.3306424843,(Cuund34614:0.0997301156,((Cratr320360:0.0942619311,Cstr9577:0.0794943168)100:0.0173416416,(Ceery21146:0.0844947311,Ccgol2213:0.1030955839)37:0.0090244839)100:0.0152201475)82:0.0088997622);"
"Chr2_RagTag.42000001-42200000.min4.phy.treefile","Chr2",42000001,42200000,"((Crnoc59478:0.1461576168,(((Cratr320360:0.0936448488,Cstr9577:0.0787805510)100:0.0161544176,Ceery21146:0.0847350063)67:0.0052811260,Ccgol2213:0.0968190268)100:0.0127569825)97:0.0071962301,Cvar27099:0.3260430678,Cuund34614:0.0926159945);"
"Chr2_RagTag.42200001-42400000.min4.phy.treefile","Chr2",42200001,42400000,"((Crnoc59478:0.1334127060,((Cratr320360:0.0936581972,Cstr9577:0.0774325490)69:0.0108545988,(Ceery21146:0.0804479056,Ccgol2213:0.0879355154)43:0.0079085421)100:0.0193530582)100:0.0102440056,Cvar27099:0.3138125687,Cuund34614:0.0914725274);"
"Chr2_RagTag.42400001-42600000.min4.phy.treefile","Chr2",42400001,42600000,"((Crnoc59478:0.1254931851,((Cratr320360:0.0882981004,Cstr9577:0.0786976267)97:0.0134202356,(Ceery21146:0.0804591449,Ccgol2213:0.0943499345)56:0.0089534343)100:0.0175906833)68:0.0075938515,Cvar27099:0.3423561822,Cuund34614:0.1062343745);"
"Chr2_RagTag.42600001-42800000.min4.phy.treefile","Chr2",42600001,42800000,"((Crnoc59478:0.1313948519,(((Cratr320360:0.0855585711,Cstr9577:0.0650652173)98:0.0125862632,Ceery21146:0.0839314932)100:0.0080163237,Ccgol2213:0.0936594375)100:0.0125426334)72:0.0047126370,Cvar27099:0.3484046624,Cuund34614:0.1008619352);"
"Chr2_RagTag.42800001-43000000.min4.phy.treefile","Chr2",42800001,4.3e+07,"((Crnoc59478:0.1388807149,Cuund34614:0.1096169244)64:0.0052938395,Cvar27099:0.3763246373,(((Cratr320360:0.0926616854,Cstr9577:0.0743053386)76:0.0099714763,Ceery21146:0.0891295310)88:0.0078128380,Ccgol2213:0.0995928131)100:0.0162395025);"
"Chr2_RagTag.43000001-43200000.min4.phy.treefile","Chr2",43000001,43200000,"((Crnoc59478:0.1326738505,(((Cratr320360:0.0930842643,Cstr9577:0.0706240296)69:0.0119913762,Ceery21146:0.0859637975)100:0.0083799340,Ccgol2213:0.0880191218)100:0.0163795926)90:0.0077294463,Cvar27099:0.3376073728,Cuund34614:0.0953076056);"
"Chr2_RagTag.43200001-43400000.min4.phy.treefile","Chr2",43200001,43400000,"((Crnoc59478:0.1368367233,((Cratr320360:0.0936381853,(Cstr9577:0.0712265799,Ceery21146:0.0774442516)86:0.0105873186)100:0.0106448535,Ccgol2213:0.0953699440)100:0.0180294786)100:0.0141900321,Cvar27099:0.3210324766,Cuund34614:0.1119088458);"
"Chr2_RagTag.43400001-43600000.min4.phy.treefile","Chr2",43400001,43600000,"((Crnoc59478:0.1278296636,((Cratr320360:0.0884395049,(Cstr9577:0.0750069018,Ceery21146:0.0790265108)98:0.0091913862)73:0.0059450911,Ccgol2213:0.0873903414)100:0.0203508322)100:0.0142602364,Cvar27099:0.3544603412,Cuund34614:0.1044591250);"
"Chr2_RagTag.43600001-43800000.min4.phy.treefile","Chr2",43600001,43800000,"((Crnoc59478:0.1241149100,(((Cratr320360:0.0876678398,Cstr9577:0.0749121173)92:0.0096631585,Ceery21146:0.0717247263)79:0.0079005445,Ccgol2213:0.0880522154)100:0.0227322684)96:0.0090505385,Cvar27099:0.3363454269,Cuund34614:0.1131787388);"
"Chr2_RagTag.43800001-44000000.min4.phy.treefile","Chr2",43800001,4.4e+07,"((Crnoc59478:0.1225413714,(((Cratr320360:0.0866681777,Cstr9577:0.0671584780)92:0.0086161074,Ceery21146:0.0778692002)81:0.0050268814,Ccgol2213:0.0863917083)100:0.0202900810)100:0.0275465591,Cvar27099:0.3253322150,Cuund34614:0.1182069915);"
"Chr2_RagTag.44000001-44200000.min4.phy.treefile","Chr2",44000001,44200000,"((Crnoc59478:0.1130166539,((Cratr320360:0.0825643482,(Cstr9577:0.0636875158,Ceery21146:0.0700492545)89:0.0075481598)96:0.0050837332,Ccgol2213:0.0855074214)100:0.0186316975)100:0.0278420748,Cvar27099:0.3307431256,Cuund34614:0.1223728001);"
"Chr2_RagTag.44200001-44400000.min4.phy.treefile","Chr2",44200001,44400000,"((Crnoc59478:0.1208163717,(((Cratr320360:0.0912428308,Cstr9577:0.0656681700)97:0.0117764452,Ceery21146:0.0736116433)66:0.0058684138,Ccgol2213:0.0865724672)100:0.0199569067)100:0.0186904556,Cvar27099:0.3489408446,Cuund34614:0.1094423642);"
"Chr2_RagTag.44400001-44600000.min4.phy.treefile","Chr2",44400001,44600000,"((Crnoc59478:0.1216388227,(((Cratr320360:0.0829363409,Cstr9577:0.0689234641)100:0.0108349227,Ceery21146:0.0747711607)97:0.0073419126,Ccgol2213:0.0900691406)100:0.0162131269)100:0.0226117644,Cvar27099:0.3345961503,Cuund34614:0.1188393401);"
"Chr2_RagTag.44600001-44800000.min4.phy.treefile","Chr2",44600001,44800000,"((Crnoc59478:0.1164135972,(Cratr320360:0.0912983882,((Cstr9577:0.0686693759,Ceery21146:0.0705080812)76:0.0054069459,Ccgol2213:0.0776235087)96:0.0056461105)100:0.0246140196)100:0.0280264464,Cvar27099:0.3395560083,Cuund34614:0.1225674332);"
"Chr2_RagTag.44800001-45000000.min4.phy.treefile","Chr2",44800001,4.5e+07,"((Crnoc59478:0.1123798995,((Cratr320360:0.0851264434,(Cstr9577:0.0609219634,Ceery21146:0.0617683800)100:0.0076272153)76:0.0044634030,Ccgol2213:0.0767609463)100:0.0212896086)100:0.0249657677,Cvar27099:0.3749492567,Cuund34614:0.1107192773);"
"Chr2_RagTag.45000001-45200000.min4.phy.treefile","Chr2",45000001,45200000,"((Crnoc59478:0.1170702683,((Cratr320360:0.0882330727,(Cstr9577:0.0670922699,Ceery21146:0.0668823658)85:0.0038728395)86:0.0047235252,Ccgol2213:0.0815548067)100:0.0220194898)100:0.0216037359,Cvar27099:0.3126243258,Cuund34614:0.1186130702);"
"Chr2_RagTag.45200001-45400000.min4.phy.treefile","Chr2",45200001,45400000,"((Crnoc59478:0.1185896995,((Cratr320360:0.0889779962,(Cstr9577:0.0597524749,Ceery21146:0.0684048389)98:0.0029620577)87:0.0032063881,Ccgol2213:0.0765274021)100:0.0212140370)100:0.0285523809,Cvar27099:0.3158243246,Cuund34614:0.1277396300);"
"Chr2_RagTag.45400001-45600000.min4.phy.treefile","Chr2",45400001,45600000,"((Crnoc59478:0.1183787771,(Cratr320360:0.0770881104,((Cstr9577:0.0576468572,Ceery21146:0.0568338361)100:0.0060469272,Ccgol2213:0.0752510677)52:0.0034629693)100:0.0222743634)100:0.0247291444,Cvar27099:0.3282259341,Cuund34614:0.1310559164);"
"Chr2_RagTag.45600001-45800000.min4.phy.treefile","Chr2",45600001,45800000,"((Crnoc59478:0.1025892499,(Cratr320360:0.0760103954,((Cstr9577:0.0557609908,Ceery21146:0.0573289040)97:0.0039723550,Ccgol2213:0.0711258026)98:0.0050007262)100:0.0212869252)100:0.0315489559,Cvar27099:0.3729295583,Cuund34614:0.1313356703);"
"Chr2_RagTag.45800001-46000000.min4.phy.treefile","Chr2",45800001,4.6e+07,"((Crnoc59478:0.1118174379,(Cratr320360:0.0820779651,((Cstr9577:0.0534836613,Ceery21146:0.0594292077)100:0.0067731223,Ccgol2213:0.0718995621)86:0.0027611744)100:0.0237786535)100:0.0286858903,Cvar27099:0.3327450963,Cuund34614:0.1250674088);"
"Chr2_RagTag.46000001-46200000.min4.phy.treefile","Chr2",46000001,46200000,"((Crnoc59478:0.1111039293,((Cratr320360:0.0829756912,(Cstr9577:0.0600235652,Ceery21146:0.0647631467)100:0.0085655586)71:0.0034393540,Ccgol2213:0.0775691599)100:0.0208466453)100:0.0305968016,Cvar27099:0.3373059895,Cuund34614:0.1286640102);"
"Chr2_RagTag.46200001-46400000.min4.phy.treefile","Chr2",46200001,46400000,"((Crnoc59478:0.1214140321,((Cratr320360:0.0852519405,(Cstr9577:0.0515184478,Ceery21146:0.0543271207)100:0.0047206964)65:0.0029790331,Ccgol2213:0.0736155759)100:0.0256615329)100:0.0362064091,Cvar27099:0.3433760379,Cuund34614:0.1315613273);"
"Chr2_RagTag.46400001-46600000.min4.phy.treefile","Chr2",46400001,46600000,"((Crnoc59478:0.1037693482,(Cratr320360:0.0697392957,((Cstr9577:0.0557736348,Ceery21146:0.0535933363)100:0.0043338539,Ccgol2213:0.0692746844)53:0.0008611729)100:0.0272961898)100:0.0329116063,Cvar27099:0.4088703700,Cuund34614:0.1307921017);"
"Chr2_RagTag.46600001-46800000.min4.phy.treefile","Chr2",46600001,46800000,"((Crnoc59478:0.1116826179,((Cratr320360:0.0736695337,(Cstr9577:0.0527367245,Ceery21146:0.0530493405)100:0.0080978222)95:0.0038966368,Ccgol2213:0.0783517704)100:0.0242415070)100:0.0377264542,Cvar27099:0.4174358620,Cuund34614:0.1371610541);"
"Chr2_RagTag.46800001-47000000.min4.phy.treefile","Chr2",46800001,4.7e+07,"((Crnoc59478:0.1176707372,((Cratr320360:0.0783334647,(Cstr9577:0.0589947308,Ceery21146:0.0581241894)74:0.0036678377)84:0.0024679930,Ccgol2213:0.0763185572)100:0.0222502988)100:0.0317206529,Cvar27099:0.4000583581,Cuund34614:0.1394041522);"
"Chr2_RagTag.47000001-47200000.min4.phy.treefile","Chr2",47000001,47200000,"((Crnoc59478:0.1075789414,((Cratr320360:0.0782234466,(Cstr9577:0.0558833398,Ceery21146:0.0572200786)100:0.0067604184)65:0.0022526598,Ccgol2213:0.0701438348)100:0.0233348831)100:0.0301384056,Cvar27099:0.4567070540,Cuund34614:0.1170694474);"
"Chr2_RagTag.47200001-47400000.min4.phy.treefile","Chr2",47200001,47400000,"((Crnoc59478:0.1181261973,((Cratr320360:0.0690526654,(Cstr9577:0.0512658874,Ceery21146:0.0538794695)98:0.0027103686)49:0.0009809485,Ccgol2213:0.0657362880)100:0.0326050028)100:0.0300299180,Cvar27099:0.4660562985,Cuund34614:0.1371084537);"
"Chr2_RagTag.47400001-47600000.min4.phy.treefile","Chr2",47400001,47600000,"((Crnoc59478:0.1158439151,(Cratr320360:0.0795574089,((Cstr9577:0.0449186126,Ceery21146:0.0557761481)100:0.0034943364,Ccgol2213:0.0663697075)100:0.0053799701)100:0.0287258935)100:0.0290085790,Cvar27099:0.4323037087,Cuund34614:0.1259435220);"
"Chr2_RagTag.47600001-47800000.min4.phy.treefile","Chr2",47600001,47800000,"((Crnoc59478:0.1041914798,((Cratr320360:0.0713230308,(Cstr9577:0.0498152148,Ceery21146:0.0554455962)99:0.0041811244)99:0.0033568216,Ccgol2213:0.0635099206)100:0.0250561845)100:0.0395089564,Cvar27099:0.4943836547,Cuund34614:0.1305777410);"
"Chr2_RagTag.47800001-48000000.min4.phy.treefile","Chr2",47800001,4.8e+07,"((Crnoc59478:0.1173571689,((Cratr320360:0.0744810186,(Cstr9577:0.0439877762,Ceery21146:0.0537867648)100:0.0067640256)100:0.0074695788,Ccgol2213:0.0752786869)100:0.0310907391)100:0.0260306215,Cvar27099:0.4900825627,Cuund34614:0.1489600368);"
"Chr2_RagTag.48000001-48200000.min4.phy.treefile","Chr2",48000001,48200000,"((Crnoc59478:0.1169054068,((Cratr320360:0.0701040311,(Cstr9577:0.0461323895,Ceery21146:0.0499307588)100:0.0099965356)100:0.0032885783,Ccgol2213:0.0671849684)100:0.0283911929)100:0.0371952484,Cvar27099:0.4785515811,Cuund34614:0.1440904054);"
"Chr2_RagTag.48200001-48400000.min4.phy.treefile","Chr2",48200001,48400000,"((Crnoc59478:0.1129207730,((Cratr320360:0.0708110947,(Cstr9577:0.0472433216,Ceery21146:0.0512582079)100:0.0088054728)97:0.0018222561,Ccgol2213:0.0720386704)100:0.0255054301)100:0.0536480807,Cvar27099:0.4199035854,Cuund34614:0.1692385396);"
"Chr2_RagTag.48400001-48600000.min4.phy.treefile","Chr2",48400001,48600000,"((Crnoc59478:0.1176836511,((Cratr320360:0.0723672526,(Cstr9577:0.0493859030,Ceery21146:0.0566128946)100:0.0081727358)100:0.0039225680,Ccgol2213:0.0737653584)100:0.0233688580)100:0.0502035374,Cvar27099:0.4137025265,Cuund34614:0.1697772140);"
"Chr2_RagTag.48600001-48800000.min4.phy.treefile","Chr2",48600001,48800000,"((Crnoc59478:0.1233340325,((Cratr320360:0.0770698880,(Cstr9577:0.0524946345,Ceery21146:0.0567473808)100:0.0073325470)94:0.0025118496,Ccgol2213:0.0656175541)100:0.0204392995)100:0.0619882291,Cvar27099:0.3996706805,Cuund34614:0.1729049502);"
"Chr2_RagTag.48800001-49000000.min4.phy.treefile","Chr2",48800001,4.9e+07,"((Crnoc59478:0.1461167941,((Cratr320360:0.0750728939,(Cstr9577:0.0560758518,Ceery21146:0.0664024771)100:0.0040808678)100:0.0054760334,Ccgol2213:0.0747890057)100:0.0290663893)100:0.0668801467,Cvar27099:0.4024254062,Cuund34614:0.1638842287);"
"Chr2_RagTag.49000001-49200000.min4.phy.treefile","Chr2",49000001,49200000,"((Crnoc59478:0.1189174273,(((Cratr320360:0.0803093309,Cstr9577:0.0582286226)100:0.0069186654,Ceery21146:0.0653468539)100:0.0042914224,Ccgol2213:0.0865643342)100:0.0258091741)100:0.0625574597,Cvar27099:0.3592852148,Cuund34614:0.1926137820);"
"Chr2_RagTag.49200001-49400000.min4.phy.treefile","Chr2",49200001,49400000,"((Crnoc59478:0.1048597047,((Cratr320360:0.0821730059,(Cstr9577:0.0622015757,Ceery21146:0.0640140288)100:0.0070598377)77:0.0017598902,Ccgol2213:0.0767249219)100:0.0251687308)100:0.0457561080,Cvar27099:0.3709113099,Cuund34614:0.1536818169);"
"Chr2_RagTag.49400001-49600000.min4.phy.treefile","Chr2",49400001,49600000,"((Crnoc59478:0.1192402092,((Cratr320360:0.0773226609,(Cstr9577:0.0536890480,Ceery21146:0.0583183573)99:0.0027238412)99:0.0043430973,Ccgol2213:0.0739856363)100:0.0208792604)100:0.0483907029,Cvar27099:0.3703747767,Cuund34614:0.1435198988);"
"Chr2_RagTag.49600001-49800000.min4.phy.treefile","Chr2",49600001,49800000,"((Crnoc59478:0.1152536199,(Cratr320360:0.0761351357,((Cstr9577:0.0557097989,Ceery21146:0.0574138515)95:0.0021857412,Ccgol2213:0.0715164239)99:0.0021658279)100:0.0262930800)100:0.0437052594,Cvar27099:0.3604465927,Cuund34614:0.1408416308);"
"Chr2_RagTag.49800001-50000000.min4.phy.treefile","Chr2",49800001,5e+07,"((Crnoc59478:0.1162231646,(Cratr320360:0.0731492743,((Cstr9577:0.0551220296,Ceery21146:0.0626802244)86:0.0010376247,Ccgol2213:0.0672410707)88:0.0013787162)100:0.0291733372)100:0.0466512022,Cvar27099:0.3782835201,Cuund34614:0.1628986523);"
