busco.id	Status	scaffold	start	end	mid	Strand	Score	Length	OrthoDB url	Description
4697at8782	Complete	3	55319648	55398707	55359177.5	+	1844.2	1044	https://v10-1.orthodb.org/?query=4697at8782	Vexin domain
9927at8782	Complete	3	55427138	55449606	55438372	-	1061.7	533	https://v10-1.orthodb.org/?query=9927at8782	transcriptional activator Myb
11827at8782	Complete	3	55502135	55552472	55527303.5	+	1138.8	567	https://v10-1.orthodb.org/?query=11827at8782	HBS1-like protein
19326at8782	Complete	3	55557159	55564816	55560987.5	+	898	434	https://v10-1.orthodb.org/?query=19326at8782	Aldehyde dehydrogenase domain
17556at8782	Complete	3	55858798	55937911	55898354.5	+	930.5	404	https://v10-1.orthodb.org/?query=17556at8782	Protein kinase domain
18896at8782	Complete	3	55966323	55992974	55979648.5	+	847.4	429	https://v10-1.orthodb.org/?query=18896at8782	"solute carrier family 2, facilitated glucose transporter member 12"
44069at8782	Complete	3	55999564	56005634	56002599	-	401.1	174	https://v10-1.orthodb.org/?query=44069at8782	TATA-box binding protein
48914at8782	Complete	3	56510396	56512707	56511551.5	-	212.4	97	https://v10-1.orthodb.org/?query=48914at8782	Ribosomal protein L7Ae/L30e/S12e/Gadd45
29080at8782	Complete	3	56519452	56533291	56526371.5	+	622.6	357	https://v10-1.orthodb.org/?query=29080at8782	Major facilitator superfamily
41449at8782	Complete	3	56607149	56630205	56618677	+	398.7	215	https://v10-1.orthodb.org/?query=41449at8782	syntaxin-7
16836at8782	Complete	3	56650841	56696254	56673547.5	+	993.5	450	https://v10-1.orthodb.org/?query=16836at8782	"Copper type II ascorbate-dependent monooxygenase, C-terminal"
36461at8782	Complete	3	56889217	56890758	56889987.5	+	472.8	233	https://v10-1.orthodb.org/?query=36461at8782	Thrombospondin type-1 (TSP1) repeat
2350at8782	Complete	3	57017157	57049073	57033115	+	2670.2	1221	https://v10-1.orthodb.org/?query=2350at8782	"Mediator complex, subunit Med23"
36366at8782	Complete	3	57139204	57222814	57181009	-	503	291	https://v10-1.orthodb.org/?query=36366at8782	A-kinase anchor protein 7 isoform gamma
8609at8782	Complete	3	57186412	57188838	57187625	+	1560.3	733	https://v10-1.orthodb.org/?query=8609at8782	"DNA mismatch repair protein MutS, core"
21084at8782	Complete	3	57499784	57501256	57500520	-	749.1	393	https://v10-1.orthodb.org/?query=21084at8782	Transmembrane protein 200A
19363at8782	Complete	3	57587285	57616680	57601982.5	+	754.7	404	https://v10-1.orthodb.org/?query=19363at8782	Sterile alpha motif domain
7956at8782	Complete	3	57619631	57679924	57649777.5	-	1360	662	https://v10-1.orthodb.org/?query=7956at8782	Mbt repeat
15105at8782	Complete	3	57776219	57812098	57794158.5	+	951.4	515	https://v10-1.orthodb.org/?query=15105at8782	rho GTPase-activating protein 18
15181at8782	Complete	3	58671356	58749520	58710438	+	1143.4	556	https://v10-1.orthodb.org/?query=15181at8782	protein THEMIS
26454at8782	Complete	3	58763069	58776724	58769896.5	-	608.7	309	https://v10-1.orthodb.org/?query=26454at8782	Leg1
12838at8782	Complete	3	58840674	58846774	58843724	+	919.3	555	https://v10-1.orthodb.org/?query=12838at8782	uncharacterized protein KIAA0408 homolog
34650at8782	Complete	3	58896656	58927871	58912263.5	+	477.1	265	https://v10-1.orthodb.org/?query=34650at8782	Enoyl-CoA hydratase/isomerase
34302at8782	Complete	3	58932699	58934170	58933434.5	-	544.1	308	https://v10-1.orthodb.org/?query=34302at8782	WWE domain
20769at8782	Complete	3	59451453	59478568	59465010.5	-	742.8	371	https://v10-1.orthodb.org/?query=20769at8782	tRNA (guanine(10)-N2)-methyltransferase homolog
49517at8782	Complete	3	59486385	59491287	59488836	-	209.9	103	https://v10-1.orthodb.org/?query=49517at8782	histidine triad nucleotide-binding protein 3
7759at8782	Complete	3	59497127	59558263	59527695	-	1594.2	802	https://v10-1.orthodb.org/?query=7759at8782	LysM domain
36655at8782	Complete	3	59790668	59922842	59856755	-	471.8	225	https://v10-1.orthodb.org/?query=36655at8782	IBR domain
47448at8782	Complete	3	59790668	59822564	59806616	-	213.1	123	https://v10-1.orthodb.org/?query=47448at8782	Tumour protein D52
48736at8782	Complete	3	60581954	60660185	60621069.5	+	176.1	99	https://v10-1.orthodb.org/?query=48736at8782	Aspartyl beta-hydroxylase/Triadin domain
23736at8782	Complete	3	60931828	60942292	60937060	-	798.9	385	https://v10-1.orthodb.org/?query=23736at8782	acid sphingomyelinase-like phosphodiesterase 3a
48741at8782	Complete	3	60946208	60949398	60947803	-	236.6	107	https://v10-1.orthodb.org/?query=48741at8782	Lipocalin/cytosolic fatty-acid binding domain
53725at8782	Complete	3	60965849	60966007	60965928	-	130.9	50	https://v10-1.orthodb.org/?query=53725at8782	cAMP-dependent protein kinase inhibitor
20560at8782	Complete	3	61058057	61072703	61065380	-	761.4	416	https://v10-1.orthodb.org/?query=20560at8782	"Heat shock factor (HSF)-type, DNA-binding"
28625at8782	Complete	3	61493319	61494461	61493890	-	895.3	374	https://v10-1.orthodb.org/?query=28625at8782	Gap junction protein
3686at8782	Complete	3	61547607	61611243	61579425	+	1355.8	763	https://v10-1.orthodb.org/?query=3686at8782	Protein broad-minded
6196at8782	Complete	3	62346019	62404511	62375265	+	1847.6	976	https://v10-1.orthodb.org/?query=6196at8782	"Protein FAM184A/B, N-terminal"
5883at8782	Complete	3	62409922	62449784	62429853	+	1625.8	993	https://v10-1.orthodb.org/?query=5883at8782	MCM domain
41548at8782	Complete	3	62426316	62431353	62428834.5	-	389.2	165	https://v10-1.orthodb.org/?query=41548at8782	histone chaperone ASF1A
11199at8782	Complete	3	62527785	62606881	62567333	+	1140.3	631	https://v10-1.orthodb.org/?query=11199at8782	centrosomal protein of 85 kDa-like
42115at8782	Complete	3	62928932	62942212	62935572	-	254.5	129	https://v10-1.orthodb.org/?query=42115at8782	Decaprenyl diphosphate synthase-like
20308at8782	Complete	3	62944872	62954155	62949513.5	-	841.5	444	https://v10-1.orthodb.org/?query=20308at8782	Leucine-rich repeat
24738at8782	Complete	3	62960373	62981270	62970821.5	+	650.5	290	https://v10-1.orthodb.org/?query=24738at8782	PDZ domain
11233at8782	Complete	3	62996246	63037400	63016823	-	1142.3	585	https://v10-1.orthodb.org/?query=11233at8782	LCCL domain
801at8782	Complete	3	63053801	63123545	63088673	+	3599.3	1985	https://v10-1.orthodb.org/?query=801at8782	Protein kinase domain
9706at8782	Complete	3	63236334	63268018	63252176	-	1157.1	644	https://v10-1.orthodb.org/?query=9706at8782	DNA-binding protein RFX6
6716at8782	Complete	3	63288901	63299827	63294364	+	1664.9	804	https://v10-1.orthodb.org/?query=6716at8782	"GPCR family 3, C-terminal"
29159at8782	Complete	3	63327925	63336517	63332221	+	667.5	334	https://v10-1.orthodb.org/?query=29159at8782	"Peptidase C78, ubiquitin fold modifier-specific peptidase 1/ 2"
43509at8782	Complete	3	63361017	63374267	63367642	-	263.1	131	https://v10-1.orthodb.org/?query=43509at8782	RWD domain
34330at8782	Complete	3	63376610	63378310	63377460	-	556.8	273	https://v10-1.orthodb.org/?query=34330at8782	Calcium homeostasis modulator family
33415at8782	Complete	3	63397612	63400578	63399095	-	557.7	277	https://v10-1.orthodb.org/?query=33415at8782	Calcium homeostasis modulator family
38097at8782	Complete	3	63405896	63408635	63407265.5	-	334.9	242	https://v10-1.orthodb.org/?query=38097at8782	Calcium homeostasis modulator family
5597at8782	Complete	3	63425368	63445000	63435184	-	1852.2	850	https://v10-1.orthodb.org/?query=5597at8782	Dermatan-sulfate epimerase
19667at8782	Complete	3	63469958	63601602	63535780	-	407.2	214	https://v10-1.orthodb.org/?query=19667at8782	5'-nucleotidase domain-containing protein 1
37144at8782	Complete	3	63577937	63586028	63581982.5	+	1030.3	589	https://v10-1.orthodb.org/?query=37144at8782	Collagen alpha-1(X) chain
16426at8782	Complete	3	63615450	63663496	63639473	+	875.7	422	https://v10-1.orthodb.org/?query=16426at8782	SH2 domain
28258at8782	Complete	3	64363854	64369434	64366644	+	736.8	323	https://v10-1.orthodb.org/?query=28258at8782	Sulfotransferase
1429at8782	Complete	3	65300205	65394024	65347114.5	+	3128.3	1609	https://v10-1.orthodb.org/?query=1429at8782	Laminin G domain
22401at8782	Complete	3	65398164	65411399	65404781.5	+	719	353	https://v10-1.orthodb.org/?query=22401at8782	"Tubulin/FtsZ, GTPase domain"
27181at8782	Complete	3	65412845	65416258	65414551.5	-	525.8	275	https://v10-1.orthodb.org/?query=27181at8782	WNT1-inducible-signaling pathway protein 3
16169at8782	Complete	3	65619927	65636246	65628086.5	+	717.8	450	https://v10-1.orthodb.org/?query=16169at8782	SEFIR domain
327at8782	Complete	3	65696110	65773510	65734810	+	5019.8	2484	https://v10-1.orthodb.org/?query=327at8782	"DNA-directed DNA polymerase, family B, exonuclease domain"
25144at8782	Complete	3	65777266	65783368	65780317	-	778.5	429	https://v10-1.orthodb.org/?query=25144at8782	Major facilitator superfamily
34982at8782	Complete	3	65872112	65886262	65879187	-	423.5	202	https://v10-1.orthodb.org/?query=34982at8782	ribosome production factor 2 homolog
45260at8782	Complete	3	65885985	65891788	65888886.5	-	325.6	163	https://v10-1.orthodb.org/?query=45260at8782	general transcription factor 3C polypeptide 6 isoform X1
36324at8782	Complete	3	65913318	65928319	65920818.5	-	623.6	264	https://v10-1.orthodb.org/?query=36324at8782	S-adenosylmethionine decarboxylase
14949at8782	Complete	3	66099217	66148934	66124075.5	+	769.6	382	https://v10-1.orthodb.org/?query=14949at8782	"Major facilitator,  sugar transporter-like"
15541at8782	Complete	3	66218039	66251720	66234879.5	-	1014.4	466	https://v10-1.orthodb.org/?query=15541at8782	pre-mRNA-processing factor 17
27001at8782	Complete	3	66298248	66325979	66312113.5	+	910.5	528	https://v10-1.orthodb.org/?query=27001at8782	wiskott-Aldrich syndrome protein family member 1
36858at8782	Complete	3	66337749	66379785	66358767	-	436.6	219	https://v10-1.orthodb.org/?query=36858at8782	G-protein coupled receptor 6
6633at8782	Complete	3	66363527	66423904	66393715.5	-	1564.1	751	https://v10-1.orthodb.org/?query=6633at8782	polyphosphoinositide phosphatase
38229at8782	Complete	3	66607832	66659155	66633493.5	-	484.4	411	https://v10-1.orthodb.org/?query=38229at8782	Cep57 centrosome localisation domain
15989at8782	Complete	3	66649653	66691578	66670615.5	+	609.2	346	https://v10-1.orthodb.org/?query=15989at8782	Sestrin
29403at8782	Complete	3	66838985	66842271	66840628	-	996.7	449	https://v10-1.orthodb.org/?query=29403at8782	forkhead box protein O3
22400at8782	Complete	3	66933614	66992982	66963298	-	751	373	https://v10-1.orthodb.org/?query=22400at8782	"ATPase, AFG1-like"
45654at8782	Complete	3	66999513	67014425	67006969	+	244.9	109	https://v10-1.orthodb.org/?query=45654at8782	Phox homologous domain
27115at8782	Complete	3	67017532	67031968	67024750	+	149.5	82	https://v10-1.orthodb.org/?query=27115at8782	decaprenyl-diphosphate synthase subunit 2
9655at8782	Complete	3	67050530	67057437	67053983.5	+	1495.2	719	https://v10-1.orthodb.org/?query=9655at8782	BEN domain
44256at8782	Complete	3	67063785	67065612	67064698.5	-	329.8	191	https://v10-1.orthodb.org/?query=44256at8782	uncharacterized protein C6orf203 homolog
17629at8782	Complete	3	67160936	67172980	67166958	-	891.9	439	https://v10-1.orthodb.org/?query=17629at8782	Amidase signature domain
27856at8782	Complete	3	67173597	67195084	67184340.5	+	633.9	317	https://v10-1.orthodb.org/?query=27856at8782	"Alcohol dehydrogenase, C-terminal"
2507at8782	Complete	3	67197413	67235455	67216434	-	2367.9	1252	https://v10-1.orthodb.org/?query=2507at8782	"Ricin B, lectin domain"
40950at8782	Complete	3	67301806	67368484	67335145	+	436.7	188	https://v10-1.orthodb.org/?query=40950at8782	Autophagy-related protein 5
9237at8782	Complete	3	67399994	67497681	67448837.5	-	1082.1	569	https://v10-1.orthodb.org/?query=9237at8782	SET domain
9483at8782	Complete	3	67752126	67863663	67807894.5	+	1106.8	529	https://v10-1.orthodb.org/?query=9483at8782	"Peptidase S9, prolyl oligopeptidase, catalytic domain"
5998at8782	Complete	3	68078268	68120724	68099496	+	1182.2	604	https://v10-1.orthodb.org/?query=5998at8782	Ankyrin repeat
37943at8782	Complete	3	70558358	70571397	70564877.5	+	462.7	216	https://v10-1.orthodb.org/?query=37943at8782	cyclin-C
50986at8782	Complete	3	70576157	70588348	70582252.5	-	170	96	https://v10-1.orthodb.org/?query=50986at8782	thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 3
8972at8782	Complete	3	70593611	70632903	70613257	+	1172.4	662	https://v10-1.orthodb.org/?query=8972at8782	"Peptidase C19, ubiquitin carboxyl-terminal hydrolase"
30688at8782	Complete	3	70649292	70662078	70655685	+	1206.9	752	https://v10-1.orthodb.org/?query=30688at8782	PNN-interacting serine/arginine-rich protein
34970at8782	Complete	3	70667878	70672850	70670364	+	486.7	240	https://v10-1.orthodb.org/?query=34970at8782	Methyltransferase domain
24687at8782	Complete	3	70680413	70700830	70690621.5	+	513.6	252	https://v10-1.orthodb.org/?query=24687at8782	"Mitochondrial outer membrane transport complex Sam37/metaxin, N-terminal domain"
12915at8782	Complete	3	70849506	70891497	70870501.5	+	957.5	494	https://v10-1.orthodb.org/?query=12915at8782	F-box domain
3581at8782	Complete	3	71582057	71657415	71619736	+	1995.6	1051	https://v10-1.orthodb.org/?query=3581at8782	protein MMS22-like
13213at8782	Complete	3	71662205	71739333	71700769	-	922.6	491	https://v10-1.orthodb.org/?query=13213at8782	Kelch like family member 32
49436at8782	Complete	3	71770981	71779873	71775427	+	256.1	128	https://v10-1.orthodb.org/?query=49436at8782	NADH dehydrogenase 
25801at8782	Complete	3	71827977	71829233	71828605	+	732.6	359	https://v10-1.orthodb.org/?query=25801at8782	Putative G-protein coupled receptor 63
31331at8782	Complete	3	71888265	71897605	71892935	-	501.9	239	https://v10-1.orthodb.org/?query=31331at8782	four and a half LIM domains protein 5
10675at8782	Complete	3	71918947	71938178	71928562.5	-	1252.9	646	https://v10-1.orthodb.org/?query=10675at8782	E3 UFM1-protein ligase 1
24758at8782	Complete	3	72013771	72036326	72025048.5	-	713.8	320	https://v10-1.orthodb.org/?query=24758at8782	Glycosyl transferase family 10
21621at8782	Complete	3	72237016	72243621	72240318.5	-	837.6	406	https://v10-1.orthodb.org/?query=21621at8782	Glycosyl hydrolase family 99
33342at8782	Complete	3	73538200	73542510	73540355	-	466.8	218	https://v10-1.orthodb.org/?query=33342at8782	probable dimethyladenosine transferase
5936at8782	Complete	3	73548787	73614319	73581553	+	1478.4	803	https://v10-1.orthodb.org/?query=5936at8782	importin-11
14168at8782	Complete	3	73592805	73594415	73593610	+	688	428	https://v10-1.orthodb.org/?query=14168at8782	Leucine rich repeat 4
17503at8782	Complete	3	74010127	74053230	74031678.5	+	504.3	360	https://v10-1.orthodb.org/?query=17503at8782	"Zinc finger, C3HC4 RING-type"
27026at8782	Complete	3	74127446	74222408	74174927	+	696.9	385	https://v10-1.orthodb.org/?query=27026at8782	peptidyl-prolyl cis-trans isomerase CWC27 homolog
13501at8782	Complete	3	74916213	74952379	74934296	+	1112.6	495	https://v10-1.orthodb.org/?query=13501at8782	"Serine-threonine/tyrosine-protein kinase, catalytic domain"
8342at8782	Complete	3	75176217	75220307	75198262	+	1460.6	717	https://v10-1.orthodb.org/?query=8342at8782	Transcription regulator protein BACH2
1839at8782	Complete	3	75246334	75263967	75255150.5	-	2667	1763	https://v10-1.orthodb.org/?query=1839at8782	CASP8-associated protein 2
53717at8782	Complete	3	75262056	75357997	75310026.5	+	124.2	84	https://v10-1.orthodb.org/?query=53717at8782	LYR motif-containing protein 2
40at8782	Complete	3	75265163	75354837	75310000	+	8472.8	4809	https://v10-1.orthodb.org/?query=40at8782	Midasin AAA lid domain 5
11977at8782	Complete	3	75360674	75378221	75369447.5	-	848.5	518	https://v10-1.orthodb.org/?query=11977at8782	Ankyrin repeat
20887at8782	Complete	3	75453001	75526939	75489970	+	849.8	385	https://v10-1.orthodb.org/?query=20887at8782	Neurotransmitter-gated ion-channel ligand-binding domain
34981at8782	Complete	3	75481173	75494222	75487697.5	+	493.4	243	https://v10-1.orthodb.org/?query=34981at8782	ubiquitin-conjugating enzyme E2 J1
23433at8782	Complete	3	75588079	75600651	75594365	-	633.6	293	https://v10-1.orthodb.org/?query=23433at8782	peptidase M20 domain-containing protein 2
38504at8782	Complete	3	75626021	75626491	75626256	-	212.6	122	https://v10-1.orthodb.org/?query=38504at8782	proline-rich nuclear receptor coactivator 1
14526at8782	Complete	3	75653620	75819520	75736570	+	912.8	459	https://v10-1.orthodb.org/?query=14526at8782	"mRNA capping enzyme, catalytic domain"
20739at8782	Complete	3	75960546	75966788	75963667	+	1023.3	451	https://v10-1.orthodb.org/?query=20739at8782	Cannabinoid receptor
12383at8782	Complete	3	76155442	76185346	76170394	-	804.3	539	https://v10-1.orthodb.org/?query=12383at8782	"Origin recognition complex, subunit 3"
17719at8782	Complete	3	76189588	76216967	76203277.5	+	896.5	493	https://v10-1.orthodb.org/?query=17719at8782	"Arginyl-tRNA synthetase, catalytic core domain"
32669at8782	Complete	3	76218243	76228182	76223212.5	-	533.1	268	https://v10-1.orthodb.org/?query=32669at8782	Nucleotide-sugar transporter
16689at8782	Complete	3	76233599	76249012	76241305.5	-	865.4	494	https://v10-1.orthodb.org/?query=16689at8782	Cilia- and flagella-associated protein 206
52245at8782	Complete	3	76275641	76277426	76276533.5	-	163.9	84	https://v10-1.orthodb.org/?query=52245at8782	small integral membrane protein 8
38383at8782	Complete	3	76290344	76295510	76292927	+	477.4	221	https://v10-1.orthodb.org/?query=38383at8782	gap junction beta-7 protein
521at8782	Complete	3	76296632	76319710	76308171	-	4353.1	2220	https://v10-1.orthodb.org/?query=521at8782	Zinc finger C2H2-type
49106at8782	Complete	3	76374017	76378289	76376153	+	224.6	114	https://v10-1.orthodb.org/?query=49106at8782	Glycoprotein hormone alpha chain
31218at8782	Complete	3	76409712	76410878	76410295	-	684	320	https://v10-1.orthodb.org/?query=31218at8782	5-hydroxytryptamine receptor 1E
6247at8782	Complete	3	76716156	76756518	76736337	+	1369.4	697	https://v10-1.orthodb.org/?query=6247at8782	RGS domain
